Customer ID,Customer Name,Category,sale_per_category,Sub-Category,sale_per_subcategory,total_spent,n_transaction,first_date,last_date,day_since_last_visit,median_days,recency,frequency,monetary,rfm_score,rfm_segment
CC-12670,Craig Carreira,Office Supplies,273.207,Accessories,306.80999999999995,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Office Supplies,273.207,Appliances,155.27700000000002,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Office Supplies,273.207,Art,33.93000000000001,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Office Supplies,273.207,Binders,37.35,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Office Supplies,273.207,Machines,803.52,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Office Supplies,273.207,Storage,46.64999999999999,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Technology,1110.33,Accessories,306.80999999999995,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Technology,1110.33,Appliances,155.27700000000002,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Technology,1110.33,Art,33.93000000000001,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Technology,1110.33,Binders,37.35,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Technology,1110.33,Machines,803.52,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12670,Craig Carreira,Technology,1110.33,Storage,46.64999999999999,1383.537,4,2015-10-19,2018-12-15,47,335.0,5,1,1,511,Recent Customers
CC-12685,Craig Carroll,Furniture,718.2,Art,82.41000000000001,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Binders,346.716,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Bookcases,517.86,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Chairs,200.34000000000003,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Envelopes,62.325,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Fasteners,14.430000000000001,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Machines,72.92999999999999,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Paper,161.7,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Phones,509.04,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Storage,2564.964,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Furniture,718.2,Supplies,215.25,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Art,82.41000000000001,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Binders,346.716,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Bookcases,517.86,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Chairs,200.34000000000003,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Envelopes,62.325,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Fasteners,14.430000000000001,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Machines,72.92999999999999,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Paper,161.7,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Phones,509.04,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Storage,2564.964,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Office Supplies,3447.7949999999996,Supplies,215.25,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Art,82.41000000000001,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Binders,346.716,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Bookcases,517.86,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Chairs,200.34000000000003,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Envelopes,62.325,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Fasteners,14.430000000000001,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Machines,72.92999999999999,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Paper,161.7,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Phones,509.04,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Storage,2564.964,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CC-12685,Craig Carroll,Technology,581.97,Supplies,215.25,4747.965,7,2015-09-19,2018-04-10,296,325.5,1,3,4,134,At Risk
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Appliances,1292.2379999999998,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Art,510.80999999999995,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Binders,301.77,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Chairs,1051.92,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Copiers,903.0060000000001,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Labels,6.48,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Paper,421.32000000000005,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Phones,486.642,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Storage,976.833,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Furniture,2513.0550000000003,Tables,1461.1350000000002,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Appliances,1292.2379999999998,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Art,510.80999999999995,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Binders,301.77,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Chairs,1051.92,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Copiers,903.0060000000001,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Labels,6.48,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Paper,421.32000000000005,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Phones,486.642,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Storage,976.833,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Office Supplies,3509.451,Tables,1461.1350000000002,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Appliances,1292.2379999999998,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Art,510.80999999999995,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Binders,301.77,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Chairs,1051.92,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Copiers,903.0060000000001,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Labels,6.48,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Paper,421.32000000000005,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Phones,486.642,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Storage,976.833,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11920,Carlos Daly,Technology,1389.6480000000001,Tables,1461.1350000000002,7412.154,9,2015-12-21,2018-12-29,33,195.0,5,5,5,555,Champions
CD-11980,Carol Darley,Furniture,718.6590000000001,Appliances,505.16999999999996,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Furniture,718.6590000000001,Art,227.28000000000003,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Furniture,718.6590000000001,Binders,153.54,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Furniture,718.6590000000001,Chairs,718.6590000000001,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Furniture,718.6590000000001,Copiers,288.53999999999996,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Furniture,718.6590000000001,Fasteners,50.279999999999994,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Furniture,718.6590000000001,Paper,89.94,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Furniture,718.6590000000001,Storage,1395.846,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Appliances,505.16999999999996,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Art,227.28000000000003,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Binders,153.54,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Chairs,718.6590000000001,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Copiers,288.53999999999996,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Fasteners,50.279999999999994,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Paper,89.94,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Office Supplies,2422.056,Storage,1395.846,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Appliances,505.16999999999996,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Art,227.28000000000003,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Binders,153.54,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Chairs,718.6590000000001,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Copiers,288.53999999999996,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Fasteners,50.279999999999994,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Paper,89.94,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-11980,Carol Darley,Technology,288.53999999999996,Storage,1395.846,3429.255,7,2015-03-23,2018-12-30,32,347.5,5,3,3,533,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Accessories,59.22,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Art,547.5,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Binders,100.26,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Chairs,1249.6949999999997,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Envelopes,171.51,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Fasteners,28.08,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Storage,916.632,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Furniture,1249.6949999999997,Supplies,111.72,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Accessories,59.22,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Art,547.5,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Binders,100.26,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Chairs,1249.6949999999997,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Envelopes,171.51,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Fasteners,28.08,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Storage,916.632,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Office Supplies,1875.702,Supplies,111.72,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Accessories,59.22,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Art,547.5,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Binders,100.26,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Chairs,1249.6949999999997,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Envelopes,171.51,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Fasteners,28.08,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Storage,916.632,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12280,Christina DeMoss,Technology,59.22,Supplies,111.72,3184.6169999999997,6,2016-03-30,2018-11-20,72,222.0,4,2,3,423,Potential Loyalist
CD-12790,Cynthia Delaney,Furniture,4230.972,Art,476.64,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Binders,45.72,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Bookcases,3815.532,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Chairs,415.44000000000005,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Copiers,2061.216,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Fasteners,16.62,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Labels,124.344,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Machines,645.9660000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Paper,620.6940000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Phones,1301.9025000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Furniture,4230.972,Storage,595.44,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Art,476.64,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Binders,45.72,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Bookcases,3815.532,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Chairs,415.44000000000005,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Copiers,2061.216,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Fasteners,16.62,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Labels,124.344,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Machines,645.9660000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Paper,620.6940000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Phones,1301.9025000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Office Supplies,1879.458,Storage,595.44,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Art,476.64,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Binders,45.72,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Bookcases,3815.532,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Chairs,415.44000000000005,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Copiers,2061.216,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Fasteners,16.62,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Labels,124.344,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Machines,645.9660000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Paper,620.6940000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Phones,1301.9025000000001,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CD-12790,Cynthia Delaney,Technology,4009.0845,Storage,595.44,10119.5145,13,2015-09-10,2018-08-13,171,123.0,2,5,5,255,At Risk
CG-12040,Catherine Glotzbach,Office Supplies,126.72,Envelopes,46.725,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12040,Catherine Glotzbach,Office Supplies,126.72,Fasteners,5.745,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12040,Catherine Glotzbach,Office Supplies,126.72,Phones,246.51000000000002,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12040,Catherine Glotzbach,Office Supplies,126.72,Storage,74.25,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12040,Catherine Glotzbach,Technology,246.51000000000002,Envelopes,46.725,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12040,Catherine Glotzbach,Technology,246.51000000000002,Fasteners,5.745,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12040,Catherine Glotzbach,Technology,246.51000000000002,Phones,246.51000000000002,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12040,Catherine Glotzbach,Technology,246.51000000000002,Storage,74.25,373.23,2,2015-12-22,2017-12-13,414,722.0,1,1,1,111,Lost
CG-12520,Claire Gute,Furniture,1677.1200000000001,Appliances,444.79799999999994,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Binders,358.95,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Bookcases,777.96,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Envelopes,100.94999999999999,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Fasteners,54.84,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Machines,215.47499999999997,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Phones,332.748,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Storage,353.96400000000006,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Furniture,1677.1200000000001,Tables,899.1600000000001,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Office Supplies,1313.502,Appliances,444.79799999999994,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Office Supplies,1313.502,Binders,358.95,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
CG-12520,Claire Gute,Office Supplies,1313.502,Bookcases,777.96,3538.8450000000003,6,2015-07-07,2018-11-11,81,219.0,4,2,3,423,Potential Loyalist
